id_point_d_accueil,ID_A1,ID_A2,ID_A4,ID_A6,ID_A7,ID_A8,ID_A9,ID_A10,ID_A11,ID_A12,ID_A13,ID_A14,ID_A15,ID_A16,ID_A17,ID_A18,ID_A19,ID_A20,ID_A21,ID_A22,ID_A23,ID_A24,ID_A25,ID_B25,ID_C25,ID_D25,ID_E25,ID_F25,ID_A26,ID_B26,ID_C26,ID_D26,ID_E26,ID_F26,ID_A27,ID_B27,ID_C27,ID_D27,ID_E27,ID_F27,ID_A28,ID_B28,ID_C28,ID_D28,ID_E28,ID_F28,ID_A29,ID_B29,ID_C29,ID_D29,ID_E29,ID_F29,ID_A30,ID_B30,ID_C30,ID_D30,ID_E30,ID_F30,ID_A31,ID_B31,ID_C31,ID_D31,ID_E31,ID_F31,ID_A32,ID_B32,ID_C32,ID_D32,ID_E32,ID_F32,ID_A33,ID_B33,ID_C33,ID_D33,ID_E33,ID_F33,ID_A34,ID_B34,ID_C34,ID_D34,ID_E34,ID_F34,ID_A35,ID_A36,ID_A37,ID_A38,ID_A39,ID_A40,ID_A41,ID_A42,ID_A43,ID_A44,ID_A45,ID_B45,ID_C45,ID_A46,ID_A47,ID_A49,ID_A50,ID_B50,ID_C50,ID_A51,ID_A52,ID_B52,ID_C52,ID_A53,ID_A54,ID_A55,ID_A56,ID_A57,ID_A58,ID_A59,ID_A60,ID_A61,ID_A62,ID_A63,ID_A64,ID_A65,ID_A66,ID_A67,ID_A68,ID_A69,ID_A70,ID_A71,ID_A72,ID_A73,ID_A74,ID_A75,ID_A76,ID_A77,ID_A78,ID_A79,ID_A80,ID_A81,ID_A82,ID_A83,ID_A84,ID_A85,ID_A86,ID_A87,ID_B87,ID_C87,ID_D87,ID_E87,ID_A88,ID_B88,ID_C88,ID_D88,ID_E88,ID_A89,ID_B89,ID_C89,ID_D89,ID_E89,ID_A90,ID_B90,ID_C90,ID_D90,ID_E90,ID_A91,ID_B91,ID_C91,ID_D91,ID_E91,ID_A92,ID_B92,ID_C92,ID_D92,ID_E92,ID_A93,ID_B93,ID_C93,ID_D93,ID_E93,ID_A94,ID_B94,ID_C94,ID_D94,ID_E94,ID_A95,ID_B95,ID_C95,ID_D95,ID_E95,ID_A96,ID_B96,ID_C96,ID_D96,ID_E96,ID_A97,ID_B97,ID_C97,ID_D97,ID_E97,ID_A98,ID_B98,ID_C98,ID_D98,ID_E98,ID_A99,ID_B99,ID_C99,ID_D99,ID_E99,ID_A100,ID_B100,ID_C100,ID_D100,ID_E100,ID_A101,ID_B101,ID_C101,ID_D101,ID_E101,ID_A102,ID_B102,ID_C102,ID_D102,ID_E102,ID_A103,ID_A104,ID_A105
280000183A1,CENTRE HOSPITALIER DE DREUX,280000183,Structures des urgences générales sur site ayant aussi une structure des urgences pédiatriques,1,1,2,2,1,0,0,,0,,1,1,0,0,,1,1,1,0,10,6.50,,,,,5,5.00,,,,,3,3.00,,,,,1,1.00,,,,,32,30.60,,,,1751,12,12.00,,,,1074,7,6.50,,,,,3,3.00,,,,,10,9.50,,,,495,0,0.00,,,,,1,1,0,,1,10,1,1,0,0,,,,0,1,,,,,0,,,,0,,1,1,1,1,2,2,1,1,1,1,1,1,1,25,1,3,1,0,,,0,,0,0,0,0,0,0,,,,11/06/2013,2,11,15,6,3,4,3,1,2,0,6,0,2,2,5,6,11,1,1,5,0,0,1,1,0,1,3,1,1,1,1,1,2,2,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,0,4,6,6,5,4,3,3,3,2,2,2,2,0,0,2,3,3,0,0,3,2,2,2,1,3,0,0,0,0,0,110,,
280000183P1,CENTRE HOSPITALIER DE DREUX,280000183,Structures des urgences pédiatriques,0,1,1,1,1,1,1,"gyneco-obstétrique, rhumatologie, etc",0,,1,1,0,1,"Formation continue, mise en place protocoles de soins",0,0,0,,1,1.00,,,,,5,5.00,,,,,5,5.00,,,,,1,1.00,,,,,2,6.00,,,,,1,6.00,,,,,0,0.00,,,,,0,0.00,,,,,0,0.00,,,,,0,0.00,,,,,1,1,0,,1,10,1,0,0,,,,,,,,,,,0,,,,0,,1,1,0,1,0,0,1,1,1,1,1,1,,,1,24,1,0,,,1,1,0,,,,,,,,,11/06/2013,3,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,,
280000589G1,CENTRE HOSPITALIER  NOGENT- LE- ROTROU,280000589,Structures des urgences générales,0,1,0,0,0,0,0,,0,,3,3,1,1,,0,,,,7,7.25,2.00,0.67,,,0,0.00,0.00,0.00,,,0,0.00,0.00,0.00,,,1,1.00,0.00,0.00,,,12,13.14,0.00,0.00,,,6,5.65,0.00,0.00,,,0,0.00,0.00,0.00,,,1,1.53,0.00,0.00,,,0,0.00,0.00,0.00,,,0,0.00,0.00,0.00,,,0,0,0,,,,0,0,,0,,,,0,1,0,,,,0,,,,0,,1,1,1,1,1,1,1,1,1,0,,,0,,1,2,0,0,,,0,,1,0,0,1,1,1,,,"collaboration avec la médecine de ville, les ehpad.Protocole de prise en charge des patients entre urgences et mco",11/06/2013,0,4,4,1,1,0,0,0,0,0,2,0,0,3,3,0,1,4,2,2,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,2,2,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,2,51,4,6
280500075G1,CENTRE HOSPITALIER DE CHATEAUDUN,280500075,Structures des urgences générales,0,0,,,,,,,0,,3,3,1,0,,0,,,,7,7.95,,,,,0,0.00,,,,,0,0.00,,,,,1,1.00,,,,,19,17.40,,,,,10,9.57,,,,,2,2.00,,,,,3,2.10,,,,,4,4.00,,,,,0,0.00,,,,,1,1,0,,0,12,0,0,,0,,,,0,1,0,,,,0,,,,0,,1,1,1,1,0,0,1,1,0,0,,,1,18,1,4,1,0,,,0,,1,1,1,1,1,1,4,10,,11/06/2013,2,1,0,2,2,2,3,3,3,3,2,3,3,5,6,1,1,1,0,0,0,0,0,0,0,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,3,2,2,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,37,1,5
280504267A1,CH CHARTRES LOUIS PASTEUR-LE COUDRAY,280504267,Structures des urgences générales sur site ayant aussi une structure des urgences pédiatriques,1,1,1,2,1,1,0,,0,,,,1,1,,,,,,10,15.23,2.20,0.07,2356,,13,16.00,1.10,,1928,,8,10.75,,,1932,,2,2.00,,,,,51,45.95,,,2308,,28,27.56,,,742,,24,24.80,1.00,,1009,,4,3.80,,,,,9,9.00,,,,,10,10.00,,,,,1,1,1,,0,10,0,1,0,0,,,,1,1,,,,,1,1,,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,52,1,24,0,0,,,0,,1,1,1,1,1,1,2,1,gestionnaire de lits gestion informatisée des lits,11/06/2013,9,29,50,53,10,7,13,4,3,4,14,11,5,7,13,0,0,0,0,0,0,2,0,1,0,3,3,3,2,2,1,4,3,2,2,1,3,5,2,1,0,0,0,0,0,0,2,0,1,0,10,8,8,7,10,4,5,5,3,4,1,2,2,0,1,1,4,0,0,1,1,3,3,2,1,1,1,1,1,1,130,6,8
280504267P1,CH CHARTRES LOUIS PASTEUR-LE COUDRAY,280504267,Structures des urgences pédiatriques,1,1,0,0,2,0,0,,0,,1,1,0,1,,0,,,,0,0.00,,,,,9,9.00,,,,,5,5.00,,,,,2,2.00,,,,,6,6.00,,,,,3,3.00,,,,,2,2.00,,,,,1,1.00,,,,,1,1.00,,,,,0,0.00,,,,,0,,,,,,0,1,0,,,,,,,,,,,0,,,,0,,1,1,0,1,0,0,1,1,1,1,0,1,,,1,24,0,0,,,1,24,1,,,,,,,,,11/06/2013,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,,
280505777G1,NOUVELLE CLINIQUE -SAINT FRANCOIS-,280505777,Structures des urgences générales,0,1,0,0,0,0,0,Médecine polyvalente,0,,1,1,0,1,"Réseau Départemental des urgences en cours de constitution, Conventions de coopération inter établissement",1,1,1,0,5,5.00,,,,,0,0.00,,,,,0,0.00,,,,,1,0.20,,,,,7,7.86,,,,,6,6.68,,,,,0,0.00,,,,,2,2.42,,,,,1,1.15,,,,,0,0.00,,,,,1,1,1,Secrétariat d'accueil pour le jour et IAO pour la nuit,1,86,0,1,0,0,,,,0,0,0,,,,0,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,,1,24,1,1,1,1,0,,1,1,1,1,1,1,3,3,"Assistante sociale, convention EHPAD, SSR, HAD",11/06/2013,0,3,5,1,1,0,0,0,0,0,0,2,0,1,0,4,2,2,0,1,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,59,,
290000025G1,CHIC  - QUIMPER -,290000025,Structures des urgences générales,0,1,2,2,2,1,0,,1,0.87,3,1,1,1,"GCS Aide Médicale Urgente, participation au Réseau Breton des Urgences (GCS également)",1,1,1,0,22,19.90,0.00,0.43,145,98,1,1.00,0.00,,,,7,7.00,0.00,,,,2,2.00,0.00,,,125,43,41.56,0.00,,,279,23,23.17,0.00,,,,1,1.66,0.00,,,,4,4.38,0.00,,,,0,0.00,0.00,,,,0,0.00,0.00,,,,1,1,1,,1,75,1,0,0,0,,,,1,1,0,,,,1,1,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,24,1,4,0,0,,,0,,1,0,0,0,1,0,,,cellule de régulation des admissions et du parcours patient,11/06/2013,0,4,5,14,2,0,0,4,9,0,10,8,20,2,4,3,7,2,1,1,,1,1,,,3,4,4,2,3,2,2,2,3,2,5,5,7,5,5,0,0,0,0,0,1,2,2,0,0,7,10,10,6,7,5,7,5,4,5,3,0,0,0,0,1,2,2,0,1,0,0,0,0,0,1,2,2,1,1,112,4,3
290000041G1,C.H FERDINAND GRALL- LANDERNEAU,290000041,Structures des urgences générales,0,1,2,2,1,2,0,chirurgie,1,0.30,,,,1,"réfexion sur un thésaurus commun en vue de proposer la meilleure gradation des recours et d'échanger les bonnes pratiques, structure de dialogue avec l'ARS",1,0,1,0,5,5.00,0.00,0.00,96,10,0,0.30,0.00,0.00,0,0,4,3.70,0.00,0.00,0,0,1,1.00,0.00,0.00,0,0,14,10.37,0.00,0.00,0,0,9,8.28,0.00,0.00,18,0,0,0.00,0.00,0.00,0,0,3,2.41,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,1,0.42,0.00,0.00,0,0,1,1,0,,1,60,0,1,0,0,,,,0,1,0,,,,0,,,,0,,0,0,0,1,1,1,1,1,1,0,,,1,14,1,24,0,0,,,1,1,1,0,1,1,1,1,0,0,,11/06/2013,0,3,2,7,0,0,1,0,0,0,2,1,0,1,3,0,0,0,0,0,,,,,,0,2,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,2,2,2,1,2,2,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,,
290000058P1,CHRU HOPITAL MORVAN,290000058,Structures des urgences pédiatriques,0,1,2,1,0,0,0,organisé pour l'oncopédiatrie,1,1.50,1,1,0,1,"CPU où mise en commun de protocole sur le territoire de santé N°1, partage des protocoles pédiatriques avec le SAMU",0,0,0,,1,1.00,0.00,0.00,0,0,4,2.60,0.00,0.00,0,0,6,6.00,0.00,0.00,0,0,1,1.00,0.00,0.00,,5,20,18.00,0.00,0.00,,,12,11.00,0.00,0.00,,,3,3.00,0.00,0.00,,,4,3.80,0.00,0.00,,,0,0.00,0.00,0.00,,,0,0.00,0.00,0.00,,,1,1,0,UN MEDECIN VIENT AIDER IOA SI BESOIN,1,95,0,0,0,,,,,,,,,,,0,,,,0,,1,1,1,1,1,,1,1,1,1,1,1,,,1,2,0,0,0,,0,,0,0,0,1,1,0,,,,11/06/2013,4,6,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,1,1,1,1,1,0,0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,74,,
290000066G1,CENTRE HOSPITALIER CONCARNEAU,290000066,Structures des urgences générales,0,1,2,2,2,1,0,,1,0.87,3,1,1,1,GCS AMU au niveau du territoire + participation au réseau breton des urgences,1,1,1,0,6,5.20,,,,,1,1.00,,,,,0,0.00,,,,,1,1.00,,,,,5,5.23,2.00,,,,3,3.00,,,,,0,0.00,,,,,0,0.00,,,,,0,0.00,,,,,0,0.00,,,,,1,1,1,,0,10,0,0,,0,,,,0,0,0,,,,0,,,,0,,1,1,1,1,1,1,0,,,0,,,1,24,1,4,0,0,,,0,,1,0,0,0,1,0,,,cellule de régulation des admissions et du parcours patient,11/06/2013,0,4,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,.,2,2,.,.,.,1,1,.,.,0,0,0,0,0,.,0,0,.,.,0,1,0,0,0,.,2,2,.,.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2
290000074G1,CENTRE HOSPITALIER DOUARNENEZ,290000074,Structures des urgences générales,0,1,1,0,0,1,0,"Médecine, Soins palliatifs, Chirurgie.",0,,1,1,1,1,Fédération urgences / temps partagés,1,1,0,0,6,4.57,,,,298,0,0.00,,,,,2,2.00,,,,,1,1.00,,,,,10,9.36,,,542,,7,6.57,,,,,2,0.85,,,,,1,0.30,,,,,0,0.00,,,,,6,5.40,,,,,0,,,,0,0,0,1,0,0,,,,0,1,0,,,,0,,,,0,,1,1,1,1,1,1,1,1,1,0,,,1,20,1,4,0,0,,,0,,1,1,1,1,1,1,30,24,Création d'une unité médecine post urgences / hospit programmées,11/06/2013,0,5,6,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,2,2,2,2,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,31,,
290000256G1,CENTRE HOSPITALIER DE CARHAIX,290000256,Structures des urgences générales,0,1,2,0,0,2,0,,0,,3,3,1,1,Mutualisation des assistant avec BREST SAU et SMUR,1,1,1,1,14,5.90,,,,,0,0.00,,,,,0,0.00,,,,,1,1.00,,,,,13,13.00,,,,,6,6.00,,,,,0,0.00,,,,,2,1.80,,,,,0,0.00,,,,,8,13.10,,,,,1,1,0,En fonction de l'activité et des sorties SMUR,0,30,0,0,,0,,,,1,1,0,,,,0,,,,0,,0,0,0,0,0,0,1,1,1,0,,,1,20,1,4,0,0,,,1,1,1,1,1,0,1,1,0,0,"Augmentation du nombre de brancards aux urgences, organisation des hébergements dans des services ne correspondant pas à la pathologie du patient, stimulation des SSR, courriers adressés aux médecins traitants, doublement de certaines chambres à 1 lits.",11/06/2013,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27,2,5
290000306G1,CENTRE HOSPITALIER DE QUIMPERLE,290000306,Structures des urgences générales,0,1,0,0,0,2,0,,1,0.25,3,3,1,0,,1,1,0,0,15,9.80,1.60,0.00,801,405,2,1.20,0.00,0.00,171,0,7,3.20,0.00,0.00,0,0,1,1.00,0.00,0.00,0,5,22,20.02,0.00,0.00,0,0,15,14.28,0.00,0.00,0,0,2,2.00,0.00,0.00,0,0,2,2.00,0.00,0.00,0,35,0,0.00,0.00,0.00,0,0,3,2.55,0.00,0.00,0,0,1,1,0,,1,50,0,1,0,0,,,,1,1,0,,,,0,,,,0,,1,1,1,1,1,1,1,1,1,0,,,1,38,1,4,0,0,,,0,,0,1,1,1,1,0,,,Procédure de gestion des lits en cas de suractivité - projet de réorganisation de la filière médecine,11/06/2013,0,0,5,4,0,0,6,0,0,0,0,2,4,6,6,6,4,1,1,1,0,0,0,0,0,3,3,2,2,2,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,1,1,1,0,0,4,4,4,3,4,3,3,3,2,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,51,3,4
290000728G1,HIA CLERMONT-TONNERRE,290000728,Structures des urgences générales,0,1,2,2,0,0,2,"ORL, pneumologie, odontologie, chirurgies orthopédique et viscérale",1,3.18,1,1,0,1,"réseau breton des urgences, rapprochement CHU Cavale-Blanche - HIA",0,,,,5,5.00,,3.24,,,0,0.00,,,,,5,5.47,,,,,1,1.00,,,,,18,16.92,,1.04,,,15,11.72,,,,,3,2.29,,0.62,,,3,1.00,,,,,0,0.00,,,,,0,0.00,,,,,1,1,1,,0,50,0,1,0,1,1,,,0,0,0,,,,0,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,,1,3,1,1,1,0,1,1,1,1,1,1,1,1,1,3,,11/06/2013,5,5,3,3,3,3,4,3,0,4,2,2,3,1,0,2,2,0,3,4,,,,,,3,3,1,1,3,0,0,0,0,0,1,3,3,2,1,0,0,0,0,0,1,1,1,0,1,4,4,4,2,4,2,3,2,2,2,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,52,,
290000785G1,HOTEL DIEU DE PONT-L'ABBE,290000785,Structures des urgences générales,1,1,1,1,0,1,0,,0,,3,3,1,1,"GCS MEDECINE URGENCES (Quimper, Douarnenez, Pont-l'Abbé)",0,,,,1,1.00,,,,,7,7.00,,,,,2,2.00,,,,,1,1.00,,,,,16,15.66,,,545,,9,9.00,,,120,,0,0.00,,,,,3,2.50,,,186,,0,0.00,,,,,0,0.00,,,,,1,1,0,,0,10,0,0,,0,,,,1,1,0,,,,0,,,,0,,1,0,1,1,1,1,1,1,1,0,,,1,15,1,2,1,0,,,0,,0,1,1,0,0,0,,,CREATION DE LITS SUPPLEMENTAIRES - APPEL A LA COOPERATION DANS LE TERRITOIRE,11/06/2013,2,1,2,4,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,3,3,3,2,3,2,2,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,4,5
290004324G1,CHRU HOPITAL CAVALE BLANCHE,290004324,Structures des urgences générales,1,1,1,2,1,1,1,gériatrie et psychiatrie: unite d'accueil individualisée,1,1.10,3,3,0,1,reseau breton des urgences. medecins assistants temps partage BREST MORLAIX QUIMPER CARHAIX. Projet medical commun Hopital des armees brest,1,1,1,1,19,11.70,,,,,1,0.50,,,,,9,9.00,,,,,3,2.58,,,,,44,43.32,,,1140,,39,37.10,,,1508,,7,7.19,,,95,,11,8.46,,,153,,0,0.00,,,0,,3,0.84,,,0,,1,1,1,MAO selon effectif,1,60,1,1,0,1,1,,,,,0,,,,1,,1,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,2,0,0,,,1,1,1,1,1,1,1,1,1,30,lits de crise dans chaque poles + 2 lits UHCD0,11/06/2013,3,8,12,4,4,8,19,13,12,0,1,2,3,5,5,15,14,4,4,11,0,2,1,0,0,1,4,4,1,1,0,1,1,0,0,4,5,7,4,4,1,0,0,1,1,0,2,2,2,0,6,8,7,6,6,5,7,6,6,5,2,4,2,0,2,4,4,1,1,4,0,0,0,0,0,0,1,2,0,0,75,5,6
290019777G1,SA KERAUDREN-GRAND LARGE,290019777,Structures des urgences générales,0,1,1,0,2,0,0,pas de service de neuro ni gériatrie ni ophtalmo dans l'établissement,0,,,,,1,des réunions de CPU existent sur notre territoire de sante n° 1,0,,,,7,7.00,0.00,0.00,,0,0,0.00,0.00,0.00,,0,0,0.00,0.00,0.00,0,0,1,1.00,0.00,0.00,1597,0,18,13.12,0.00,0.00,20610,0,7,5.04,0.00,0.00,11905,0,2,1.30,0.00,0.00,2821,0,4,2.30,0.00,0.00,3640,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,1,1,0,,1,11,0,0,,0,,,,0,0,0,,,,0,,,,0,,0,1,1,1,1,0,1,1,1,1,0,1,0,,1,2,1,1,1,0,1,1,1,,,,,,,,,11/06/2013,0,11,9,8,3,0,0,0,0,0,3,1,1,0,3,0,0,0,0,0,,,,,,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,4,4,2,2,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,95,,
290021542G1,CENTRE HOSP. DES PAYS DE MORLAIX,290021542,Structures des urgences générales,1,1,1,0,1,1,1,imagerie - réanimation - endocrinologie- pédiatrie- chirurgie,0,,3,3,1,1,Réseau Régional des Urgences - College médical des urgences de Bretagne - Réunions inter SMUR,0,,,,13,9.93,0.00,0.00,802,48,0,0.00,,0.00,,,6,5.15,,0.00,,,1,1.00,1.00,,,,22,18.45,,,,,12,0.48,,,,,1,1.21,,,,,4,4.03,0.00,0.00,,,0,0.00,0.00,0.00,0,0,0,0.00,,,,,1,1,0,Aides Soignants,0,30,0,1,0,0,,,,1,1,0,,,,0,,,,0,,1,1,1,1,0,1,1,1,1,1,0,0,1,25,1,3,0,0,,,0,,1,1,1,0,0,0,,,Extension de 2 à 10 lits de l'UHCD depuis le 21 mai 2013- Création d'une commission des hospitalisations non programmées.,11/06/2013,0,0,5,9,1,0,2,3,3,0,4,0,1,4,2,2,4,1,1,2,0,0,0,0,0,2,3,2,2,2,0,0,0,0,1,1,2,3,2,1,0,1,0,0,0,1,1,2,2,1,4,6,5,3,4,2,4,3,1,2,1,2,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,77,3,3
2A0000014G1,CENTRE HOSPITALIER D'AJACCIO,2A0000014,Structures des urgences générales,1,1,2,0,1,0,0,renimation-obstetrique,0,,1,1,0,1,"dsp avec une clinique prive, ORUPACA, CHT SMUR",1,1,1,0,7,6.80,1.00,5.00,3000,40000,2,,,,,,0,,,,,,1,,,,,,27,,,,1560,,17,,,,720,,3,,1.00,,,,2,,,,,,15,,,,408,,0,,,,,,1,1,0,,1,,1,1,,0,,,,1,1,,,,,0,,,,0,,1,1,,1,1,1,1,1,0,1,0,0,1,20,1,2,1,0,,,0,,1,,1,1,1,0,,,entrées SSR et gériatrie Ehpad,11/06/2013,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,5,5,5,4,4,3,3,3,2,2,1,1,1,0,0,1,1,0,0,0,3,3,3,1,1,0,0,0,0,0,101,,
2A0000154G1,POLYCLINIQUE DU SUD DE LA CORSE,2A0000154,Structures des urgences générales,0,1,2,0,2,2,0,,0,,1,3,0,1,,1,0,1,0,6,5.00,0.00,0.00,0,,0,0.00,,,,,0,0.00,,,,,1,0.50,,,7970,,6,5.50,,,9728,,0,0.00,,,4960,,0,0.00,,,0,,3,3.00,,,6348,,0,0.00,,,,,0,0.00,,,,,0,,,,0,,0,0,0,0,,,,0,0,0,,,,0,,,,0,,1,1,,0,0,0,1,1,1,0,,,0,,1,3,1,1,1,0,1,1,0,1,1,1,1,0,,,,11/06/2013,0,2,5,3,1,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,46,1,
2B0000020G1,CENTRE HOSPITALIER DE BASTIA,2B0000020,Structures des urgences générales,1,1,2,0,0,0,0,obstetrique : entrée directes régulées  samu,1,0.20,2,3,1,1,"mouvements de quelques praticiens  praticiens sur les differents sites, staffs de services, federation d'urgence en construction",1,0,0,0,8,3.50,0.00,4.00,,,0,4.00,,,,,2,2.00,,,,,1,1.00,,,,,29,29.00,,,,,13,12.50,,,,,3,0.00,,,,,2,0.00,,,,,0,0.00,,,,,0,0.00,,,,,1,1,0,,1,20,0,0,0,0,,,,1,1,0,,,,0,,,,1,1,1,1,1,0,0,2,1,0,0,1,0,0,1,30,1,3,1,0,,,0,,1,0,0,0,0,0,0,0,cellule d'ordonnancement avec algorytme d'affectation pour hebergement lorque plus de place disponible,11/06/2013,6,24,23,23,5,5,0,0,0,0,1,0,0,0,0,3,4,5,4,4,3,3,3,2,,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,81,20,19
2B0005359G1,CH de Calvi-Balagne,2B0005359,Structures des urgences générales,1,1,0,0,0,0,0,Médecine USLD,1,1.30,2,3,1,0,,0,0,1,,2,4.70,2.70,0.00,,,0,0.00,0.00,0.00,,,0,0.00,0.00,0.00,,,1,0.50,0.00,0.00,,,12,12.00,0.00,0.00,,,6,6.00,0.00,0.00,,,1,1.00,1.00,1.00,,,2,2.00,0.00,0.00,,,0,0.00,0.00,0.00,,,1,0.20,0.00,0.00,,,1,1,0,Infirmière mutualisée SMUR en dehors des sorties SMUR assure la fonction IAO,0,20,0,1,0,0,,,,0,1,0,,,,0,,,,0,,0,0,0,1,1,0,0,,,0,,,0,,1,2,0,0,,,0,,0,0,0,0,0,0,,,,11/06/2013,3,2,5,2,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,33,4,8
300780038G1,CHU NIMES,300780038,Structures des urgences générales,1,1,2,2,1,0,1,,1,0.50,3,3,1,1,Société savante COLRU (collège réseau urgences languedoc roussillon) échanges de formations de bonnes pratiques visio conférences etc...,0,,,,26,21.68,5.00,0.00,649,189,6,2.86,,,18,9,19,17.00,,,,,6,5.06,0.00,0.00,69,84,60,51.02,0.00,0.00,162,0,45,39.09,0.00,0.00,110,0,14,13.28,0.00,0.00,60,0,0,0.09,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,1,1.00,0.00,0.00,0,,1,1,0,,1,73,1,1,0,0,,,,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,54,1,24,1,0,,,1,1,1,1,1,1,1,1,0,0,Création d'une délégation parcours patient (émanation de lan CME) et d'un comité opérationnel parcours patient. Gestion Bicéphale directeur de la Clientèle et chef de pôle.,11/06/2013,18,50,63,67,33,6,0,7,13,7,0,0,0,0,0,12,13,3,6,7,1,0,1,2,0,4,6,6,4,4,0,0,0,0,0,4,5,5,4,4,0,0,0,0,0,2,2,1,1,2,8,8,8,7,8,7,7,7,6,8,2,2,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,175,16,21
